"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.643908095E1,-6.973654032E-3,1.949006319E-2,-9.246730804E-2,9.475598910E-2
1.644381085E1,1.450860500E-2,-9.171657264E-3,-3.709316254E-2,4.087201516E-2
1.644854069E1,-4.601582885E-3,7.486671209E-3,-2.016544342E-2,2.199704342E-2
1.645327059E1,2.867846191E-2,1.928333938E-2,-3.186893463E-2,4.700989630E-2
1.645800048E1,9.449616075E-3,2.491220832E-3,-5.771827698E-2,5.853973798E-2
1.646273038E1,1.407043636E-2,1.107901335E-4,-7.860279083E-2,7.985228976E-2
1.646746022E1,1.393091679E-2,7.195189595E-3,-8.744335175E-2,8.883794775E-2
1.647219012E1,-3.735721111E-4,-2.361834049E-5,-1.223287582E-1,1.223293309E-1
1.647691996E1,6.782636046E-3,-7.155403495E-3,-7.145214081E-2,7.212913681E-2
1.648164986E1,1.625272632E-2,4.764005542E-3,-3.999423981E-2,4.343254631E-2
1.648637976E1,9.077519178E-3,-4.782527685E-3,-2.542018890E-2,2.741276946E-2
1.649110965E1,-4.649907351E-4,4.742242396E-3,-4.420185089E-2,4.445794306E-2
1.649583950E1,6.717264652E-3,-2.142458409E-2,-8.182239532E-2,8.484714977E-2
1.650056939E1,-4.575699568E-4,-4.638679326E-3,-9.063625336E-2,9.075603087E-2
1.650529929E1,-1.464246213E-2,2.537615597E-3,-9.225559235E-2,9.344482602E-2
1.651002913E1,6.824359298E-3,-1.176624000E-2,-5.350112915E-2,5.520314397E-2
1.651475903E1,2.576452494E-2,-1.877544820E-2,-3.198623657E-3,3.203996557E-2
1.651948892E1,1.373501122E-2,-3.052754700E-2,-2.216815948E-2,4.014983131E-2
1.652421877E1,1.831561327E-3,-3.740798682E-2,-7.184314728E-2,8.101944153E-2
1.652894866E1,-5.329281092E-3,-1.096756756E-2,-1.116037369E-1,1.122679066E-1
1.653367856E1,-2.430146933E-2,-1.561214030E-2,-8.218288422E-2,8.711100272E-2
1.653840840E1,-1.219876111E-2,3.498770297E-3,-5.300998688E-2,5.450788819E-2
1.654313830E1,-2.153812349E-2,5.857512355E-3,2.036094666E-3,2.241309653E-2
1.654786819E1,7.108330727E-3,1.774547249E-2,-4.546260834E-2,4.931813983E-2
1.655259804E1,-9.566932917E-3,2.001091093E-2,-4.745769501E-2,5.238507017E-2
1.655732793E1,1.190987229E-2,8.014015853E-3,-3.044319153E-2,3.365794733E-2
1.656205783E1,-9.526953101E-3,-3.935180604E-3,7.796287537E-3,1.292403115E-2
1.656678767E1,-1.421868801E-2,7.982112467E-3,-3.500366211E-2,3.861530227E-2
1.657151757E1,9.602308273E-5,-1.583755016E-2,-7.507133484E-2,7.672380680E-2
1.657624746E1,4.846841097E-3,5.649380386E-3,-1.029348373E-1,1.032036245E-1
1.658097731E1,1.430636644E-2,1.266010851E-2,-4.747295380E-2,5.117256892E-2
1.658570720E1,4.694432020E-3,6.729215384E-4,-3.045845032E-2,3.082543935E-2
1.659043710E1,-2.489641309E-3,1.962270588E-2,-3.970241547E-2,4.435685622E-2
1.659516694E1,-1.193575561E-2,7.524527609E-3,-8.685588837E-2,8.799446643E-2
1.659989684E1,7.186621428E-3,1.689450443E-2,-9.325599670E-2,9.504605583E-2
1.660462673E1,-2.366259694E-3,-1.174771786E-2,-6.636333466E-2,6.743663875E-2
1.660935663E1,-1.178759336E-2,4.956841469E-3,-3.969669342E-2,4.170545652E-2
1.661408647E1,-1.163381338E-2,4.929281771E-3,-2.512168884E-2,2.812014728E-2
1.661881637E1,2.855062485E-4,9.703919291E-3,-8.291244507E-3,1.276684373E-2
1.662354621E1,2.608954906E-3,2.541899681E-3,-2.721309662E-2,2.745579224E-2
1.662827611E1,9.713545442E-3,7.336415350E-3,-4.360485077E-2,4.527205502E-2
1.663300601E1,-2.125385404E-2,-6.981268525E-3,-5.036258698E-2,5.510766361E-2
1.663773590E1,-1.395069063E-2,4.962094128E-3,-5.469131470E-2,5.666025106E-2
1.664246575E1,1.463313401E-2,-4.560679197E-3,-5.660820007E-2,5.864654057E-2
1.664719564E1,-9.252801538E-3,7.362522185E-3,-4.189109802E-2,4.352798138E-2
1.665192554E1,-1.152041554E-2,1.203709096E-2,-1.780128479E-2,2.438231476E-2
1.665665538E1,2.876013517E-3,7.150016725E-3,-6.988620758E-2,7.030985850E-2
1.666138528E1,5.203947425E-3,2.357304096E-3,-8.354854584E-2,8.374364133E-2
1.666611517E1,4.425644875E-4,2.379640937E-3,-6.385803223E-2,6.390388747E-2
1.667084502E1,-4.227474332E-3,9.470596910E-3,-5.383110046E-2,5.482108283E-2
1.667557491E1,5.361005664E-3,-2.488590777E-3,-2.964305878E-2,3.022655123E-2
1.668030481E1,2.998009324E-3,-4.853650928E-3,-3.889465332E-2,3.931081332E-2
1.668503465E1,-1.599046588E-2,1.416832954E-2,-6.943511963E-2,7.264759045E-2
1.668976455E1,-1.530408859E-3,-1.210311800E-2,-1.115951538E-1,1.122599927E-1
1.669449444E1,-3.887623549E-3,-1.676078141E-2,-6.080722809E-2,6.319459153E-2
1.669922429E1,8.045211434E-3,-1.188446581E-2,-5.317974091E-2,5.508221852E-2
1.670395418E1,2.700072527E-2,-1.654608548E-2,-2.899551392E-2,4.293660370E-2
1.670868408E1,1.968328655E-2,4.922091961E-3,-3.350257874E-2,3.916735299E-2
1.671341392E1,2.904585004E-2,-2.252310514E-3,-7.595920563E-2,8.135438050E-2
1.671814382E1,2.168434858E-2,-6.994910538E-3,-6.582927704E-2,6.966084598E-2
1.672287371E1,2.390778065E-2,7.323428988E-3,-5.341148376E-2,5.897458084E-2
1.672760356E1,3.086067736E-2,-1.171633601E-2,-5.296707153E-2,6.241125382E-2
1.673233345E1,2.348494530E-2,-6.829164922E-3,-7.389259338E-2,7.783505320E-2
1.673706335E1,-2.848863602E-3,1.460950822E-2,-8.514690399E-2,8.643812245E-2
1.674179324E1,1.851943135E-2,-1.404046267E-2,-3.695392609E-2,4.365428482E-2
1.674652309E1,1.362012327E-2,-3.530314565E-2,-1.527786255E-2,4.080726571E-2
1.675125298E1,-1.738008857E-2,-4.157394171E-3,-3.279685974E-3,1.816886747E-2
1.675598283E1,-1.488359272E-2,7.762432098E-3,-3.251075745E-3,1.709813376E-2
1.676071272E1,-2.885505557E-3,-1.133388281E-2,-2.696609497E-2,2.939308286E-2
1.676544262E1,8.986517787E-3,-1.600009203E-2,1.124668121E-2,2.152320341E-2
1.677017252E1,-5.277797580E-3,-1.115690172E-2,-3.158378601E-2,3.390969097E-2
1.677490236E1,-5.204424262E-3,5.542740226E-3,-2.657413483E-2,2.764041684E-2
1.677963226E1,-7.557690144E-3,-4.011683166E-3,-3.109931946E-2,3.225492137E-2
1.678436215E1,-2.416202426E-2,-1.583383232E-2,-5.695438385E-2,6.386169041E-2
1.678909200E1,-7.389917970E-3,-6.190136075E-3,-4.698181152E-2,4.796060140E-2
1.679382189E1,1.406839490E-2,1.049421728E-2,-2.759742737E-2,3.270575375E-2
1.679855179E1,2.345134318E-2,2.469216287E-2,1.536750793E-2,3.736079100E-2
1.680328163E1,4.292398691E-3,1.268223673E-2,-3.699111938E-2,3.933963305E-2
1.680801153E1,-7.584735751E-3,7.894128561E-3,-5.092811584E-2,5.209144331E-2
1.681274142E1,1.147553325E-2,-1.627027988E-3,-5.393981934E-3,1.278397921E-2
1.681747127E1,1.133106649E-2,7.743984461E-4,4.450988770E-2,4.593607366E-2
1.682220116E1,4.091426730E-3,-1.566410065E-3,5.601024628E-2,5.618132342E-2
1.682693106E1,2.062807977E-2,8.359476924E-4,6.029415131E-2,6.373069249E-2
1.683166090E1,-9.072571993E-4,3.218285739E-3,5.266952515E-2,5.277555644E-2
1.683639080E1,1.572322845E-2,3.169638664E-2,1.044616699E-1,1.102910754E-1
1.684112069E1,-3.423169255E-3,2.435105294E-2,1.629457474E-1,1.647908021E-1
1.684585054E1,-5.791276693E-3,1.466596872E-2,1.639623642E-1,1.647188101E-1
1.685058043E1,1.330852509E-3,-1.390548795E-2,1.625976562E-1,1.631966041E-1
1.685531033E1,-5.876779556E-3,-1.929089427E-3,1.470003128E-1,1.471303840E-1
1.686004017E1,1.271843910E-3,5.249254405E-3,1.718921661E-1,1.719770015E-1
1.686477007E1,6.012260914E-3,2.843670547E-3,2.226905823E-1,2.227898767E-1
1.686949996E1,2.021035552E-2,1.467833668E-2,2.564468384E-1,2.576604218E-1
1.687422981E1,3.400117159E-3,2.672903240E-3,2.495622635E-1,2.495997367E-1
1.687895970E1,8.123695850E-3,5.039229989E-3,2.498559952E-1,2.500388102E-1
1.688368960E1,1.280790567E-2,-4.484899342E-3,2.169103622E-1,2.173344474E-1
1.688841950E1,-8.610010147E-3,-2.084329724E-3,2.103528976E-1,2.105393508E-1
1.689314934E1,-1.803095639E-2,2.962425351E-4,2.394638062E-1,2.401418697E-1
1.689787923E1,1.533454657E-2,-4.466913640E-3,2.802038193E-1,2.806586574E-1
1.690260913E1,1.286265254E-2,-2.040356398E-3,3.277244568E-1,3.279831253E-1
1.690733897E1,9.147822857E-4,1.458472013E-2,3.202447891E-1,3.205780339E-1
1.691206887E1,9.107589722E-4,-2.115212381E-3,2.772150040E-1,2.772245697E-1
1.691679877E1,-8.511334658E-3,7.361151278E-3,2.582817078E-1,2.585267296E-1
1.692152861E1,5.807518959E-3,-4.610233009E-3,2.537546158E-1,2.538629287E-1
1.692625850E1,8.136630058E-3,-1.885528862E-2,2.421426773E-1,2.430119397E-1
1.693098840E1,2.941298485E-2,-2.092257142E-3,2.591190338E-1,2.607914395E-1
1.693571824E1,5.403816700E-3,9.784236550E-3,2.901992798E-1,2.904144530E-1
1.694044814E1,1.488491893E-2,9.716488421E-3,2.830314636E-1,2.835891048E-1
1.694517804E1,2.663469315E-2,9.622380137E-3,2.664270401E-1,2.679279097E-1
1.694990788E1,1.454558969E-2,2.381831408E-3,2.238464355E-1,2.243311704E-1
1.695463778E1,-2.164855599E-3,-1.192083210E-2,2.124834061E-1,2.128285476E-1
1.695936767E1,2.578616142E-3,1.190755516E-2,2.035913467E-1,2.039555726E-1
1.696409752E1,1.208388805E-2,-4.847921431E-3,2.113895416E-1,2.117901343E-1
1.696882741E1,2.464532852E-3,-9.539842606E-3,2.523641586E-1,2.525564315E-1
1.697355731E1,2.613690495E-2,-1.416715235E-2,3.001194000E-1,3.015882960E-1
1.697828715E1,2.117383480E-2,-1.643639803E-2,2.928695679E-1,2.940936420E-1
1.698301705E1,9.103745222E-3,5.055457354E-3,2.619409561E-1,2.621478596E-1
1.698774694E1,-1.476305723E-2,7.453106344E-3,2.407655716E-1,2.413328762E-1
1.699247684E1,1.903533936E-3,-6.840065122E-3,3.052377701E-1,3.053203338E-1
1.699720668E1,2.088445425E-2,-9.090110660E-3,3.454294205E-1,3.461795417E-1
1.700193658E1,6.469458342E-3,-6.572373211E-3,3.615436554E-1,3.616612569E-1
1.700666647E1,2.063748240E-2,-1.755483449E-3,3.514099121E-1,3.520197633E-1
1.701139632E1,1.423090696E-3,5.421727896E-3,3.294906616E-1,3.295383383E-1
1.701612621E1,1.323297620E-2,3.016963601E-3,3.409919739E-1,3.412619814E-1
1.702085606E1,1.229554415E-3,-1.361192018E-2,3.500213623E-1,3.502880961E-1
1.702558595E1,-1.229882240E-3,1.978120208E-2,3.542308807E-1,3.547849002E-1
1.703031585E1,-1.791378856E-2,1.250921190E-2,3.536548615E-1,3.543291482E-1
1.703504574E1,-1.541247964E-2,-1.823887229E-3,4.005661011E-1,4.008666517E-1
1.703977559E1,6.034225225E-3,-1.794099808E-3,4.257192612E-1,4.257658042E-1
1.704450548E1,-1.783272624E-2,5.839541554E-4,4.150514603E-1,4.154347865E-1
1.704923538E1,-1.770713925E-2,-8.929997683E-3,4.519538879E-1,4.523887758E-1
1.705396522E1,-1.286073029E-2,-1.833830029E-2,4.386930466E-1,4.392644770E-1
1.705869512E1,-1.987268031E-2,-3.926709294E-3,4.136695862E-1,4.141652677E-1
1.706342502E1,-1.252816617E-2,3.243073821E-3,4.125957489E-1,4.127986488E-1
1.706815486E1,-2.189061046E-2,7.951825857E-3,3.901624680E-1,3.908569838E-1
1.707288476E1,1.983791590E-3,1.264776289E-2,4.059066772E-1,4.061085224E-1
1.707761465E1,1.618996263E-2,1.490616053E-2,4.357633591E-1,4.363187065E-1
1.708234450E1,1.368480921E-2,1.004901528E-2,4.534997940E-1,4.538174962E-1
1.708707439E1,1.120027900E-2,7.579304278E-3,4.544677734E-1,4.546689446E-1
1.709180429E1,1.817980409E-2,-9.062498808E-3,4.198179245E-1,4.203090814E-1
1.709653413E1,1.563078165E-2,-1.134791970E-2,4.448118210E-1,4.452310105E-1
1.710126403E1,1.318329573E-2,-2.318816632E-2,4.054899216E-1,4.063662964E-1
1.710599392E1,1.206338406E-3,-2.778156847E-2,4.377231598E-1,4.386055579E-1
1.711072377E1,2.486193180E-2,3.302045166E-3,4.625663757E-1,4.632457999E-1
1.711545366E1,1.035991311E-2,-8.582971990E-3,5.109453201E-1,5.111224074E-1
1.712018356E1,-1.111662388E-2,-1.089744270E-2,4.853210449E-1,4.855706439E-1
1.712491340E1,7.946580648E-3,-1.316536218E-2,4.741554260E-1,4.744047248E-1
1.712964330E1,1.738029718E-2,-1.069407165E-2,4.322175980E-1,4.326990754E-1
1.713437319E1,7.742255926E-3,-1.531270146E-2,4.499826431E-1,4.503096717E-1
1.713910304E1,2.424699068E-2,6.196215749E-3,4.509830475E-1,4.516768964E-1
1.714383293E1,5.081683397E-3,1.085370034E-2,4.614696503E-1,4.616252424E-1
1.714856283E1,3.212690353E-4,2.024796605E-2,4.243860245E-1,4.248688987E-1
1.715329272E1,1.459345222E-2,1.046836376E-3,4.279699326E-1,4.282199527E-1
1.715802257E1,2.303123474E-4,-1.324599981E-2,4.196548462E-1,4.198639059E-1
1.716275246E1,1.207587123E-2,-1.080070436E-2,4.304018021E-1,4.307066207E-1
1.716748236E1,4.883110523E-3,2.014132589E-2,4.006977081E-1,4.012333125E-1
1.717221220E1,-4.677191377E-3,-1.087569445E-2,3.926115036E-1,3.927899561E-1
1.717694210E1,2.461552620E-3,1.101151109E-3,4.059600830E-1,4.059690392E-1
1.718167200E1,4.818558693E-3,1.052685082E-3,4.120721817E-1,4.121016981E-1
1.718640184E1,-2.340376377E-3,5.833648145E-3,4.086380005E-1,4.086863397E-1
1.719113173E1,-4.664406180E-3,2.004541457E-2,4.099798203E-1,4.104960759E-1
1.719586163E1,-2.220690250E-3,1.034389436E-2,4.184331894E-1,4.185669141E-1
1.720059147E1,9.672522545E-3,-8.719980717E-3,4.339380264E-1,4.341333972E-1
1.720532137E1,-4.649326205E-3,-6.285093725E-3,4.374446869E-1,4.375145400E-1
1.721005127E1,1.198512316E-2,-6.245374680E-3,4.290523529E-1,4.292651505E-1
1.721478111E1,3.088179231E-2,-3.778368235E-3,4.183540344E-1,4.195093077E-1
1.721951100E1,2.347895503E-2,5.764514208E-3,4.077463150E-1,4.084624198E-1
1.722424090E1,6.694972515E-3,1.997690648E-2,4.233407974E-1,4.238647546E-1
1.722897074E1,-4.798769951E-4,5.552865565E-3,4.293098450E-1,4.293460231E-1
1.723370064E1,-9.969055653E-3,5.520679057E-3,4.304800034E-1,4.306308085E-1
1.723843054E1,-2.787202597E-3,-6.382688880E-3,4.435129166E-1,4.435675984E-1
1.724316038E1,6.708920002E-3,-3.915175796E-3,4.208250046E-1,4.208966889E-1
1.724789028E1,1.615327597E-2,-1.493558288E-3,4.481830597E-1,4.484765479E-1
1.725262017E1,8.846312761E-3,1.517958939E-2,4.634418488E-1,4.637747561E-1
1.725735002E1,-1.496519148E-2,3.197208047E-3,4.358386993E-1,4.361072700E-1
1.726207991E1,1.781970263E-3,5.558833480E-3,3.870973587E-1,3.871413710E-1
1.726680981E1,4.144668579E-3,-2.298997343E-2,3.553829193E-1,3.561498793E-1
1.727153970E1,1.739382744E-3,-1.803597063E-2,3.476724625E-1,3.481443132E-1
1.727626955E1,-5.420759320E-3,-3.679648042E-3,3.803882599E-1,3.804446776E-1
1.728099944E1,-3.024280071E-3,-6.034396589E-3,3.962116241E-1,3.962691148E-1
1.728572934E1,-3.022849560E-3,-1.222394407E-3,4.142789841E-1,4.142918156E-1
1.729045918E1,4.128187895E-3,-1.198053360E-3,4.274463654E-1,4.274679784E-1
1.729518908E1,8.845776320E-3,2.254140377E-2,4.096384048E-1,4.103534883E-1
1.729991897E1,8.775770664E-3,1.519218087E-2,3.919792175E-1,3.923716650E-1
1.730464882E1,1.345431805E-2,7.903464139E-3,4.029560089E-1,4.032580173E-1
1.730937871E1,8.570671082E-3,-8.820392191E-3,3.948497772E-1,3.950412666E-1
1.731410861E1,1.562565565E-2,7.114559412E-4,3.796882629E-1,3.800103213E-1
1.731883845E1,1.784664392E-2,-6.455168128E-3,3.836460114E-1,3.841151311E-1
1.732356835E1,1.055628061E-3,-4.066236317E-3,3.994417191E-1,3.994638101E-1
1.732829825E1,-1.802355051E-2,-8.738733828E-3,4.198570251E-1,4.203345518E-1
1.733302809E1,-2.261821926E-2,-1.556254923E-3,4.258546829E-1,4.264577549E-1
1.733775798E1,-1.052770019E-2,-1.822689176E-2,4.033107758E-1,4.038596710E-1
1.734248788E1,-3.313809633E-3,-1.096460968E-2,4.094467163E-1,4.096069061E-1
1.734721772E1,8.615881205E-3,-1.088383049E-2,3.941631317E-1,3.944074867E-1
1.735194762E1,3.799825907E-3,1.296403259E-2,3.956260681E-1,3.958566541E-1
1.735667752E1,8.519887924E-3,-3.775827587E-3,4.279422760E-1,4.280437325E-1
1.736140736E1,-3.418117762E-3,-1.085183024E-2,4.623632431E-1,4.625032047E-1
1.736613726E1,-1.050865650E-2,-3.214154392E-2,4.656314850E-1,4.668577840E-1
1.737086715E1,2.047330141E-2,-1.292038709E-2,4.261379242E-1,4.268250495E-1
1.737559700E1,1.318401098E-2,-8.049421012E-3,3.608589172E-1,3.611893817E-1
1.738032689E1,8.356988430E-3,-3.191247582E-3,3.436059952E-1,3.437224218E-1
1.738505679E1,2.253624797E-2,-5.550161004E-3,3.858518600E-1,3.865492784E-1
1.738978668E1,1.757675409E-2,6.381832063E-3,4.467401505E-1,4.471313365E-1
1.739451653E1,-3.960400820E-3,-1.024825871E-2,4.501409531E-1,4.502750151E-1
1.739924642E1,1.736226678E-2,1.695767045E-3,4.107799530E-1,4.111502082E-1
1.740397632E1,5.349963903E-3,4.042215645E-3,3.954849243E-1,3.955417639E-1
1.740870616E1,1.011168957E-2,3.969274461E-3,3.803176880E-1,3.804727917E-1
1.741343606E1,1.245933771E-2,2.048807591E-2,4.056358337E-1,4.063439749E-1
1.741816595E1,2.862662077E-3,2.267936617E-2,4.331197739E-1,4.337225922E-1
1.742289580E1,-1.932650805E-3,-1.070475578E-2,4.508790970E-1,4.510102959E-1
1.742762569E1,-1.940280199E-3,1.559594274E-2,4.376268387E-1,4.379089495E-1
1.743235559E1,7.575958967E-3,-2.242448181E-2,4.221105576E-1,4.227736692E-1
1.743708543E1,-4.354447126E-3,-1.512804627E-2,4.090967178E-1,4.093994914E-1
1.744181533E1,1.467844844E-2,-1.023934782E-2,4.080610275E-1,4.084533061E-1
1.744654522E1,2.875030041E-4,-2.910564840E-2,4.094095230E-1,4.104429058E-1
1.745127507E1,9.812355042E-3,-5.107276142E-3,4.107446671E-1,4.108935970E-1
1.745600496E1,4.931271076E-3,6.874859333E-3,4.358139038E-1,4.358960196E-1
1.746073486E1,-4.657149315E-3,2.113205194E-2,4.606733322E-1,4.611812785E-1
1.746546470E1,7.918477058E-5,1.150172204E-2,4.615859985E-1,4.617292821E-1
1.747019460E1,-2.840781212E-2,-5.253352225E-3,4.624872208E-1,4.633886391E-1
1.747492450E1,-1.152127981E-2,1.872666180E-3,4.538841248E-1,4.540341898E-1
1.747965434E1,-9.019777179E-3,8.995346725E-3,4.595966339E-1,4.597731381E-1
1.748438423E1,6.379485130E-4,-5.876719952E-4,4.581375122E-1,4.581383333E-1
1.748911413E1,-4.084557295E-3,-1.718667895E-2,4.756860733E-1,4.760139766E-1
1.749384397E1,-1.590043306E-3,1.938991249E-3,4.645967484E-1,4.646035154E-1
1.749857387E1,8.569955826E-4,1.613109559E-2,4.583492279E-1,4.586337988E-1
1.750330377E1,3.201007843E-3,-6.331205368E-4,4.545307159E-1,4.545424282E-1
1.750803361E1,8.316040039E-4,-1.013591141E-2,4.388704300E-1,4.389882488E-1
1.751276351E1,8.834898472E-4,1.133177429E-2,4.542064667E-1,4.543486591E-1
1.751749340E1,1.043185592E-2,1.122657955E-2,4.243040085E-1,4.245806770E-1
1.752222330E1,2.462130785E-2,4.026480019E-3,3.875274658E-1,3.883297028E-1
1.752695314E1,2.436509728E-2,-1.023679227E-2,3.961715698E-1,3.970520906E-1
1.753168304E1,-1.977205276E-3,-6.397217512E-4,3.738775253E-1,3.738833007E-1
1.753641293E1,-9.106501937E-3,-2.992622554E-3,3.707628250E-1,3.708867166E-1
1.754114278E1,-4.305362701E-3,-7.754184306E-3,3.771715164E-1,3.772757828E-1
1.754587267E1,9.952008724E-3,-1.959927380E-2,3.930206299E-1,3.936348429E-1
1.755060257E1,2.723574638E-3,9.070500731E-3,3.921203613E-1,3.922347124E-1
1.755533241E1,2.167040110E-2,6.663419306E-3,3.817310333E-1,3.824036993E-1
1.756006231E1,7.221221924E-3,8.942306042E-3,3.785495758E-1,3.787240318E-1
1.756479220E1,1.196807623E-2,-1.013766229E-2,3.397817612E-1,3.401435760E-1
1.756952205E1,-7.066115737E-3,-5.317158997E-3,3.250780106E-1,3.251982705E-1
1.757425194E1,2.438455820E-3,-7.631041110E-3,3.247442245E-1,3.248430240E-1
1.757898184E1,-4.754930735E-3,-9.924903512E-3,3.267879486E-1,3.269732045E-1
1.758371168E1,1.668301225E-2,-7.398523390E-3,3.311872482E-1,3.316896960E-1
1.758844158E1,7.023394108E-3,-2.601601183E-3,3.379240036E-1,3.380069949E-1
1.759317147E1,-2.556055784E-3,-1.920014620E-4,3.303613663E-1,3.303713102E-1
1.759790132E1,2.217650414E-3,-2.576097846E-3,3.038663864E-1,3.038853979E-1
1.760263121E1,1.407396793E-2,-2.538651228E-3,2.965860367E-1,2.969306291E-1
1.760736111E1,1.873600483E-2,-2.392540127E-2,3.059844971E-1,3.074897968E-1
1.761209100E1,1.151576638E-2,-2.344906330E-3,3.485422134E-1,3.487402845E-1
1.761682085E1,1.899152994E-3,9.086728096E-5,3.670063019E-1,3.670112269E-1
1.762155074E1,1.832246780E-3,3.099761158E-2,3.829431534E-1,3.842000361E-1
1.762628064E1,-1.717244089E-2,2.123039961E-2,3.797521591E-1,3.807326161E-1
1.763101048E1,6.743550301E-3,-5.046866834E-3,3.647155762E-1,3.648128258E-1
1.763574038E1,6.635963917E-3,1.394844800E-2,3.498077393E-1,3.501486108E-1
1.764047028E1,-1.481050253E-2,1.616642624E-2,3.421440125E-1,3.428457810E-1
1.764520012E1,4.309922457E-3,1.127109677E-2,3.440408707E-1,3.442524274E-1
1.764993002E1,-1.477062702E-2,-7.800720632E-3,3.411760330E-1,3.415847013E-1
1.765465991E1,1.619195938E-2,-1.009603590E-2,3.193397522E-1,3.199093416E-1
1.765938976E1,4.190117121E-3,-1.234310865E-2,3.071823120E-1,3.074587488E-1
1.766411965E1,1.785188913E-3,-2.755254507E-3,2.595129013E-1,2.595336669E-1
1.766884955E1,4.148244858E-3,1.152791083E-2,2.620992661E-1,2.623854530E-1
1.767357939E1,2.079215646E-2,1.857034117E-2,2.694101334E-1,2.708486502E-1
1.767830929E1,-3.146469593E-3,1.368260384E-2,2.909078598E-1,2.912464537E-1
1.768303918E1,6.324827671E-3,-3.035128117E-3,2.979822159E-1,2.980647856E-1
1.768776903E1,1.582711935E-3,2.312038094E-2,3.073692322E-1,3.082416291E-1
1.769249892E1,-1.026971638E-2,8.670464158E-3,2.502012253E-1,2.505619627E-1
1.769722882E1,-6.277561188E-4,1.464873552E-3,2.433662415E-1,2.433714597E-1
1.770195866E1,-1.014329493E-2,3.813713789E-3,2.769517899E-1,2.771637147E-1
1.770668856E1,8.938819170E-3,-2.946704626E-2,2.793912888E-1,2.810830865E-1
1.771141845E1,8.867859840E-3,-1.261555403E-2,2.865610123E-1,2.869756172E-1
1.771614830E1,1.119965315E-2,1.359282434E-2,2.841720581E-1,2.847173260E-1
1.772087819E1,1.351198554E-2,1.584132761E-2,2.746810913E-1,2.754690969E-1
1.772560809E1,-7.991567254E-3,1.809956133E-2,2.486515045E-1,2.494374270E-1
1.773033793E1,2.297082543E-2,1.796483248E-2,2.323331833E-1,2.341561489E-1
1.773506783E1,2.046459913E-2,-3.536850214E-3,2.422666550E-1,2.431551793E-1
1.773979772E1,2.035337687E-2,1.069737971E-2,2.616128922E-1,2.626213990E-1
1.774452762E1,2.731028199E-2,1.099981368E-3,2.428140640E-1,2.443475622E-1
1.774925746E1,1.044002175E-2,-1.319348812E-2,2.312936783E-1,2.319047817E-1
1.775398736E1,2.225565910E-2,-1.549711078E-2,2.602300644E-1,2.616393725E-1
1.775871726E1,7.070004940E-4,1.267179847E-3,2.628087997E-1,2.628128057E-1
1.776344710E1,1.497787237E-2,-8.251622319E-3,2.819852829E-1,2.825033198E-1
1.776817700E1,3.013938665E-3,-3.665726632E-2,2.986268997E-1,3.008834729E-1
1.777290689E1,7.713139057E-3,-1.499684900E-2,3.032627106E-1,3.037312457E-1
1.777763673E1,2.987831831E-3,-2.443648875E-2,2.817392349E-1,2.828127748E-1
1.778236663E1,6.207525730E-4,-5.586743355E-4,2.770156860E-1,2.770169449E-1
1.778709653E1,-8.933141828E-3,-1.243791729E-2,2.794561386E-1,2.798753941E-1
1.779182637E1,5.858242512E-4,2.569460124E-2,2.984972000E-1,2.996016257E-1
1.779655627E1,-2.072691917E-2,-5.919188261E-4,2.722673416E-1,2.730557834E-1
1.780128616E1,-3.903478384E-3,6.550870836E-3,2.723712921E-1,2.724780208E-1
1.780601600E1,8.812248707E-4,1.123215258E-2,2.297410965E-1,2.300171933E-1
1.781074590E1,7.972568274E-3,1.355669647E-2,2.681884766E-1,2.686492226E-1
1.781547580E1,5.508273840E-3,1.589149237E-3,2.398395538E-1,2.399080617E-1
1.782020564E1,2.208554745E-2,1.580909640E-2,2.354669571E-1,2.370282405E-1
1.782493554E1,2.196079493E-2,-9.269937873E-4,2.311277390E-1,2.321705570E-1
