"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.746665190E-1,2.081755698E-1,-6.699903309E-2,9.942776680E0,9.945181449E0
7.770314670E-1,2.321037948E-1,-8.135596663E-2,9.935597420E0,9.938641107E0
7.793964150E-1,2.177468538E-1,-8.853443712E-2,9.930811882E0,9.933593342E0
7.817613630E-1,2.081755698E-1,-5.742774159E-2,9.918848038E0,9.921198587E0
7.841263110E-1,2.081755698E-1,-7.178468257E-2,9.926026344E0,9.928468618E0
7.864912590E-1,2.081755698E-1,-6.699903309E-2,9.942776680E0,9.945181449E0
7.888562070E-1,1.962114573E-1,-5.024927482E-2,9.928419113E0,9.930484883E0
7.912211550E-1,2.009970993E-1,-6.939185411E-2,9.933204651E0,9.935480346E0
7.935861030E-1,2.009970993E-1,-8.374879509E-2,9.926026344E0,9.928414409E0
7.959510510E-1,2.057827413E-1,-6.221338734E-2,9.928419113E0,9.930746353E0
7.983159990E-1,2.105683982E-1,-5.982056633E-2,9.930811882E0,9.933224159E0
8.006809990E-1,2.153540403E-1,-6.699903309E-2,9.937990189E0,9.940549040E0
8.030458940E-1,2.201396823E-1,-6.939185411E-2,9.935597420E0,9.938278161E0
8.054108420E-1,2.081755698E-1,-7.417750359E-2,9.940383911E0,9.942840222E0
8.077758420E-1,2.033899277E-1,-7.657032460E-2,9.930811882E0,9.933189574E0
8.101407900E-1,2.081755698E-1,-7.417750359E-2,9.949954987E0,9.952408935E0
8.125057380E-1,2.105683982E-1,-7.657032460E-2,9.935597420E0,9.938123472E0
8.148706860E-1,2.105683982E-1,-6.939185411E-2,9.935597420E0,9.938070757E0
8.172356340E-1,2.129612118E-1,-5.982056633E-2,9.926026344E0,9.928490820E0
8.196005820E-1,1.890329868E-1,-5.742774159E-2,9.933204651E0,9.935169151E0
8.219655300E-1,2.177468538E-1,-6.699903309E-2,9.933204651E0,9.935816886E0
8.243304780E-1,2.297109663E-1,-8.135596663E-2,9.930811882E0,9.933801415E0
8.266954260E-1,2.297109663E-1,-7.178468257E-2,9.935597420E0,9.938511773E0
8.290603740E-1,2.273181528E-1,-7.657032460E-2,9.940383911E0,9.943277571E0
8.314253220E-1,2.033899277E-1,-7.896314561E-2,9.945169449E0,9.947562415E0
8.337902690E-1,2.273181528E-1,-6.460621208E-2,9.942776680E0,9.945584730E0
8.361552170E-1,2.273181528E-1,-7.178468257E-2,9.935597420E0,9.938456755E0
8.385201650E-1,2.153540403E-1,-8.853443712E-2,9.940383911E0,9.943110580E0
8.408851130E-1,2.129612118E-1,-6.939185411E-2,9.947562218E0,9.950083506E0
8.432500610E-1,2.153540403E-1,-5.742774159E-2,9.937990189E0,9.940489138E0
8.456150090E-1,2.105683982E-1,-7.896314561E-2,9.935597420E0,9.938142196E0
8.479799570E-1,2.105683982E-1,-8.135596663E-2,9.949954987E0,9.952515364E0
8.503449050E-1,2.153540403E-1,-6.699903309E-2,9.933204651E0,9.935764735E0
8.527098530E-1,2.105683982E-1,-7.417750359E-2,9.923633575E0,9.926144503E0
8.550748010E-1,2.297109663E-1,-8.374879509E-2,9.937990189E0,9.940997434E0
8.574397490E-1,2.297109663E-1,-6.460621208E-2,9.940383911E0,9.943247628E0
8.598046970E-1,2.129612118E-1,-7.178468257E-2,9.937990189E0,9.940530897E0
8.621696440E-1,1.938186288E-1,-7.657032460E-2,9.930811882E0,9.932998204E0
8.645345920E-1,2.201396823E-1,-8.374879509E-2,9.933204651E0,9.935996678E0
8.668995400E-1,2.129612118E-1,-8.135596663E-2,9.928419113E0,9.931036067E0
8.692644880E-1,2.081755698E-1,-7.417750359E-2,9.918848038E0,9.921309680E0
8.716294360E-1,2.249253243E-1,-7.417750359E-2,9.916455269E0,9.919283180E0
8.739943840E-1,2.201396823E-1,-6.939185411E-2,9.933204651E0,9.935886037E0
8.763593320E-1,2.129612118E-1,-7.896314561E-2,9.945169449E0,9.947762714E0
8.787242800E-1,2.009970993E-1,-4.785645381E-2,9.949954987E0,9.952099995E0
8.810892280E-1,2.033899277E-1,-6.939185411E-2,9.947562218E0,9.949883254E0
8.834541760E-1,2.105683982E-1,-7.417750359E-2,9.937990189E0,9.940497490E0
8.858191240E-1,2.081755698E-1,-8.614161611E-2,9.937990189E0,9.940543568E0
8.881840720E-1,2.177468538E-1,-8.135596663E-2,9.940383911E0,9.943101367E0
8.905490190E-1,2.321037948E-1,-9.092725813E-2,9.930811882E0,9.933940033E0
8.929139670E-1,2.297109663E-1,-7.657032460E-2,9.935597420E0,9.938547491E0
8.952789150E-1,2.129612118E-1,-7.417750359E-2,9.933204651E0,9.935764159E0
8.976438630E-1,2.081755698E-1,-7.178468257E-2,9.933204651E0,9.935645160E0
9.000088110E-1,1.914258152E-1,-7.657032460E-2,9.933204651E0,9.935344055E0
9.023737590E-1,2.009970993E-1,-7.178468257E-2,9.942776680E0,9.945067168E0
9.047387070E-1,2.201396823E-1,-9.092725813E-2,9.935597420E0,9.938451858E0
9.071036550E-1,2.177468538E-1,-7.657032460E-2,9.930811882E0,9.933493914E0
9.094686030E-1,2.081755698E-1,-7.657032460E-2,9.942776680E0,9.945250534E0
9.118335510E-1,2.153540403E-1,-6.460621208E-2,9.921240807E0,9.923788111E0
9.141984990E-1,2.225325108E-1,-6.939185411E-2,9.918848038E0,9.921586685E0
9.165634990E-1,2.344966233E-1,-6.460621208E-2,9.933204651E0,9.936182228E0
9.189284470E-1,2.273181528E-1,-6.699903309E-2,9.933204651E0,9.936031252E0
9.212933940E-1,2.225325108E-1,-7.178468257E-2,9.933204651E0,9.935956340E0
9.236583420E-1,2.201396823E-1,-8.853443712E-2,9.945169449E0,9.947999557E0
9.260232900E-1,2.033899277E-1,-8.614161611E-2,9.942776680E0,9.945229809E0
9.283882380E-1,2.105683982E-1,-8.135596663E-2,9.930811882E0,9.933377194E0
9.307531860E-1,2.249253243E-1,-6.221338734E-2,9.933204651E0,9.935945679E0
9.331181340E-1,2.057827413E-1,-7.657032460E-2,9.930811882E0,9.933238857E0
9.354830820E-1,2.153540403E-1,-8.374879509E-2,9.914062500E0,9.916754836E0
9.378480300E-1,2.033899277E-1,-7.896314561E-2,9.926026344E0,9.928423925E0
9.402129780E-1,2.009970993E-1,-7.417750359E-2,9.930811882E0,9.933122710E0
9.425779260E-1,2.177468538E-1,-7.896314561E-2,9.928419113E0,9.931120529E0
9.449428740E-1,2.201396823E-1,-6.221338734E-2,9.937990189E0,9.940622766E0
9.473078220E-1,1.962114573E-1,-5.264209956E-2,9.949954987E0,9.952028656E0
9.496727690E-1,2.249253243E-1,-8.135596663E-2,9.947562218E0,9.950437391E0
9.520377170E-1,2.153540403E-1,-6.939185411E-2,9.933204651E0,9.935781158E0
9.544026650E-1,2.153540403E-1,-6.699903309E-2,9.945169449E0,9.947726454E0
9.567676130E-1,2.081755698E-1,-7.417750359E-2,9.937990189E0,9.940447090E0
9.591325610E-1,2.009970993E-1,-7.657032460E-2,9.935597420E0,9.937925283E0
9.614975090E-1,2.105683982E-1,-6.460621208E-2,9.933204651E0,9.935646313E0
9.638624570E-1,2.297109663E-1,-7.657032460E-2,9.935597420E0,9.938547491E0
9.662274050E-1,2.153540403E-1,-8.374879509E-2,9.937990189E0,9.940676044E0
9.685923530E-1,2.201396823E-1,-7.178468257E-2,9.947562218E0,9.950256710E0
9.709573010E-1,2.225325108E-1,-7.657032460E-2,9.945169449E0,9.947953513E0
9.733222490E-1,2.177468538E-1,-6.939185411E-2,9.928419113E0,9.931049039E0
9.756871970E-1,2.057827413E-1,-6.221338734E-2,9.945169449E0,9.947492770E0
9.780521440E-1,2.177468538E-1,-6.939185411E-2,9.935597420E0,9.938225446E0
9.804170920E-1,2.129612118E-1,-7.657032460E-2,9.933204651E0,9.935782311E0
9.827820400E-1,2.057827413E-1,-6.939185411E-2,9.928419113E0,9.930793919E0
9.851469880E-1,2.201396823E-1,-6.699903309E-2,9.928419113E0,9.931085360E0
9.875119360E-1,2.249253243E-1,-8.614161611E-2,9.933204651E0,9.936124316E0
9.898768840E-1,2.297109663E-1,-7.657032460E-2,9.935597420E0,9.938547491E0
9.922418320E-1,2.201396823E-1,-7.417750359E-2,9.930811882E0,9.933528498E0
9.946067800E-1,2.177468538E-1,-6.460621208E-2,9.942776680E0,9.945370569E0
9.969717280E-1,2.273181528E-1,-6.699903309E-2,9.954740524E0,9.957561013E0
9.993366760E-1,2.057827413E-1,-1.028913707E-1,9.933204651E0,9.935868749E0
1.001701624E0,2.081755698E-1,-6.939185411E-2,9.930811882E0,9.933235975E0
1.004066572E0,2.249253243E-1,-8.135596663E-2,9.926026344E0,9.928907754E0
1.006431519E0,2.177468538E-1,-8.135596663E-2,9.935597420E0,9.938316184E0
1.008796467E0,2.201396823E-1,-8.374879509E-2,9.937990189E0,9.940780871E0
1.011161415E0,2.177468538E-1,-7.178468257E-2,9.947562218E0,9.950204059E0
1.013526363E0,2.129612118E-1,-8.135596663E-2,9.945169449E0,9.947781996E0
1.015891311E0,2.105683982E-1,-6.939185411E-2,9.945169449E0,9.947640406E0
1.018256259E0,2.105683982E-1,-7.178468257E-2,9.933204651E0,9.935695583E0
1.020621259E0,2.249253243E-1,-8.614161611E-2,9.923633575E0,9.926556055E0
1.022986207E0,2.129612118E-1,-7.417750359E-2,9.923633575E0,9.926195551E0
1.025351103E0,2.081755698E-1,-9.571290761E-2,9.921240807E0,9.923886193E0
1.027716103E0,2.129612118E-1,-8.614161611E-2,9.930811882E0,9.933468553E0
1.030081051E0,2.177468538E-1,-8.853443712E-2,9.933204651E0,9.935985441E0
1.032445947E0,2.177468538E-1,-1.004985496E-1,9.923633575E0,9.926530965E0
1.034810947E0,2.129612118E-1,-8.853443712E-2,9.937990189E0,9.940665964E0
1.037175894E0,2.009970993E-1,-8.614161611E-2,9.935597420E0,9.938003638E0
1.039540842E0,2.105683982E-1,-8.614161611E-2,9.942776680E0,9.945379205E0
1.041905790E0,2.177468538E-1,-8.614161611E-2,9.947562218E0,9.950317992E0
1.044270738E0,2.225325108E-1,-9.092725813E-2,9.947562218E0,9.950466449E0
1.046635686E0,2.081755698E-1,-7.896314561E-2,9.930811882E0,9.933307449E0
1.049000634E0,2.081755698E-1,-9.092725813E-2,9.935597420E0,9.938194047E0
1.051365582E0,2.321037948E-1,-6.939185411E-2,9.949954987E0,9.952903679E0
1.053730530E0,2.273181528E-1,-8.853443712E-2,9.945169449E0,9.948160999E0
1.056095478E0,2.105683982E-1,-8.614161611E-2,9.935597420E0,9.938201825E0
1.058460426E0,2.297109663E-1,-9.571290761E-2,9.942776680E0,9.945890418E0
1.060825374E0,2.201396823E-1,-1.028913707E-1,9.926026344E0,9.929000307E0
1.063190322E0,2.057827413E-1,-7.657032460E-2,9.930811882E0,9.933238857E0
1.065555269E0,2.105683982E-1,-6.939185411E-2,9.923633575E0,9.926109894E0
1.067920217E0,2.057827413E-1,-7.178468257E-2,9.937990189E0,9.940379699E0
1.070285165E0,2.105683982E-1,-8.614161611E-2,9.942776680E0,9.945379205E0
1.072650113E0,2.177468538E-1,-5.982056633E-2,9.947562218E0,9.950124937E0
1.075015061E0,2.153540403E-1,-6.221338734E-2,9.952347755E0,9.954871858E0
1.077380009E0,2.249253243E-1,-7.896314561E-2,9.935597420E0,9.938456755E0
1.079744957E0,2.081755698E-1,-8.135596663E-2,9.930811882E0,9.933326759E0
1.082109905E0,2.177468538E-1,-7.178468257E-2,9.933204651E0,9.935850309E0
1.084474853E0,2.105683982E-1,-8.135596663E-2,9.937990189E0,9.940553648E0
1.086839801E0,2.153540403E-1,-7.896314561E-2,9.937990189E0,9.940636877E0
1.089204749E0,2.153540403E-1,-8.614161611E-2,9.923633575E0,9.926343792E0
1.091569697E0,2.105683982E-1,-8.135596663E-2,9.930811882E0,9.933377194E0
1.093934644E0,1.938186288E-1,-8.853443712E-2,9.947562218E0,9.949844124E0
1.096299592E0,1.986042857E-1,-9.810572863E-2,9.940383911E0,9.942851739E0
1.098664540E0,2.033899277E-1,-8.135596663E-2,9.935597420E0,9.938011991E0
1.101029488E0,2.105683982E-1,-7.896314561E-2,9.928419113E0,9.930965729E0
1.103394436E0,2.033899277E-1,-7.178468257E-2,9.930811882E0,9.933153836E0
1.105759384E0,2.201396823E-1,-6.221338734E-2,9.947562218E0,9.950192262E0
1.108124332E0,2.081755698E-1,-8.853443712E-2,9.947562218E0,9.950134144E0
1.110489280E0,2.081755698E-1,-8.853443712E-2,9.945169449E0,9.947741994E0
1.112854228E0,2.153540403E-1,-6.699903309E-2,9.926026344E0,9.928588279E0
1.115219176E0,2.057827413E-1,-7.896314561E-2,9.918848038E0,9.921296695E0
1.117584124E0,2.033899277E-1,-7.896314561E-2,9.928419113E0,9.930816116E0
1.119949072E0,2.249253243E-1,-8.135596663E-2,9.942776680E0,9.945653237E0
1.122314019E0,2.321037948E-1,-6.699903309E-2,9.952347755E0,9.955279348E0
1.124678967E0,2.225325108E-1,-7.896314561E-2,9.942776680E0,9.945580124E0
1.127043915E0,2.105683982E-1,-8.374879509E-2,9.933204651E0,9.935789226E0
1.129408863E0,2.225325108E-1,-9.092725813E-2,9.945169449E0,9.948074379E0
1.131773863E0,2.105683982E-1,-8.374879509E-2,9.942776680E0,9.945358768E0
1.134138811E0,2.081755698E-1,-8.853443712E-2,9.945169449E0,9.947741994E0
1.136503759E0,2.009970993E-1,-7.896314561E-2,9.930811882E0,9.933159600E0
1.138868707E0,2.153540403E-1,-7.896314561E-2,9.926026344E0,9.928676222E0
1.141233603E0,2.297109663E-1,-7.657032460E-2,9.947562218E0,9.950508742E0
1.143598603E0,2.321037948E-1,-7.896314561E-2,9.947562218E0,9.950582969E0
1.145963551E0,2.177468538E-1,-7.417750359E-2,9.945169449E0,9.947829480E0
1.148328499E0,2.201396823E-1,-8.135596663E-2,9.930811882E0,9.933584696E0
1.150693447E0,2.081755698E-1,-9.332008660E-2,9.933204651E0,9.935824090E0
1.153058394E0,2.225325108E-1,-6.939185411E-2,9.937990189E0,9.940723562E0
1.155423342E0,2.225325108E-1,-7.896314561E-2,9.937990189E0,9.940794983E0
1.157788290E0,2.249253243E-1,-6.699903309E-2,9.940383911E0,9.943154056E0
1.160153238E0,2.201396823E-1,-6.699903309E-2,9.930811882E0,9.933477487E0
1.162518186E0,2.177468538E-1,-6.460621208E-2,9.933204651E0,9.935801039E0
1.164883134E0,2.057827413E-1,-7.657032460E-2,9.933204651E0,9.935631041E0
1.167248082E0,1.962114573E-1,-6.699903309E-2,9.918848038E0,9.921014777E0
1.169613030E0,2.105683982E-1,-7.178468257E-2,9.923633575E0,9.926126910E0
1.171977978E0,2.081755698E-1,-7.178468257E-2,9.940383911E0,9.942822658E0
1.174342926E0,2.153540403E-1,-9.810572863E-2,9.942776680E0,9.945592501E0
1.176707874E0,2.153540403E-1,-8.135596663E-2,9.947562218E0,9.950225637E0
1.179072822E0,2.321037948E-1,-6.939185411E-2,9.937990189E0,9.940942430E0
1.181437769E0,2.057827413E-1,-6.939185411E-2,9.935597420E0,9.937970510E0
1.183802717E0,2.129612118E-1,-7.178468257E-2,9.942776680E0,9.945316165E0
1.186167665E0,2.249253243E-1,-6.699903309E-2,9.933204651E0,9.935976797E0
1.188532613E0,2.201396823E-1,-5.982056633E-2,9.923633575E0,9.926255252E0
1.190897561E0,2.177468538E-1,-5.264209956E-2,9.928419113E0,9.930946127E0
1.193262509E0,2.201396823E-1,-7.178468257E-2,9.949954987E0,9.952648831E0
1.195627457E0,2.201396823E-1,-1.100698411E-1,9.940383911E0,9.943430452E0
1.197992405E0,2.201396823E-1,-8.614161611E-2,9.937990189E0,9.940801318E0
1.200357353E0,2.177468538E-1,-6.221338734E-2,9.926026344E0,9.928609328E0
1.202722301E0,2.153540403E-1,-7.896314561E-2,9.952347755E0,9.954990627E0
1.205087249E0,2.273181528E-1,-8.135596663E-2,9.937990189E0,9.940922559E0
1.207452197E0,2.249253243E-1,-9.092725813E-2,9.918848038E0,9.921814631E0
1.209817144E0,2.105683982E-1,-9.092725813E-2,9.933204651E0,9.935852326E0
1.212182092E0,2.153540403E-1,-7.657032460E-2,9.942776680E0,9.945403385E0
1.214547040E0,2.153540403E-1,-8.853443712E-2,9.937990189E0,9.940717514E0
1.216911988E0,2.057827413E-1,-9.092725813E-2,9.935597420E0,9.938144213E0
1.219276936E0,2.153540403E-1,-8.135596663E-2,9.921240807E0,9.923911290E0
1.221641884E0,2.201396823E-1,-7.657032460E-2,9.947562218E0,9.950292386E0
1.224006832E0,2.249253243E-1,-7.657032460E-2,9.947562218E0,9.950399414E0
1.226371780E0,2.153540403E-1,-6.221338734E-2,9.933204651E0,9.935733617E0
1.228736728E0,2.153540403E-1,-5.024927482E-2,9.947562218E0,9.950019921E0
1.231101676E0,2.129612118E-1,-5.742774159E-2,9.945169449E0,9.947615080E0
1.233466624E0,2.105683982E-1,-7.417750359E-2,9.945169449E0,9.947674940E0
1.235831572E0,2.153540403E-1,-7.657032460E-2,9.949954987E0,9.952579797E0
1.238196519E0,2.129612118E-1,-7.178468257E-2,9.954740524E0,9.957276958E0
1.240561467E0,2.129612118E-1,-7.657032460E-2,9.935597420E0,9.938174459E0
1.242926467E0,2.105683982E-1,-7.178468257E-2,9.923633575E0,9.926126910E0
1.245291415E0,2.105683982E-1,-8.135596663E-2,9.935597420E0,9.938161497E0
1.247656363E0,2.177468538E-1,-7.417750359E-2,9.952347755E0,9.955005868E0
1.250021311E0,2.225325108E-1,-7.657032460E-2,9.935597420E0,9.938384165E0
1.252386718E0,2.249253243E-1,-7.657032460E-2,9.930811882E0,9.933653862E0
1.254751666E0,2.105683982E-1,-8.135596663E-2,9.930811882E0,9.933377194E0
1.257116614E0,2.225325108E-1,-8.374879509E-2,9.940383911E0,9.943227186E0
1.259481562E0,2.033899277E-1,-8.614161611E-2,9.935597420E0,9.938052321E0
1.261846510E0,2.033899277E-1,-7.657032460E-2,9.926026344E0,9.928405182E0
1.264211458E0,1.938186288E-1,-7.896314561E-2,9.926026344E0,9.928232462E0
1.266576406E0,1.962114573E-1,-7.896314561E-2,9.921240807E0,9.923495012E0
1.268941353E0,2.201396823E-1,-7.657032460E-2,9.921240807E0,9.923978216E0
1.271306301E0,2.321037948E-1,-6.699903309E-2,9.926026344E0,9.928965708E0
1.273671249E0,2.249253243E-1,-6.221338734E-2,9.921240807E0,9.923985140E0
1.276036197E0,2.057827413E-1,-8.614161611E-2,9.933204651E0,9.935709414E0
1.278401145E0,2.081755698E-1,-8.614161611E-2,9.940383911E0,9.942936676E0
1.280766093E0,2.177468538E-1,-9.332008660E-2,9.949954987E0,9.952774817E0
1.283131041E0,2.273181528E-1,-6.699903309E-2,9.921240807E0,9.924070816E0
1.285495989E0,2.344966233E-1,-7.417750359E-2,9.921240807E0,9.924288897E0
1.287860937E0,2.297109663E-1,-7.178468257E-2,9.928419113E0,9.931335573E0
1.290225885E0,2.153540403E-1,-5.982056633E-2,9.933204651E0,9.935718922E0
1.292590833E0,2.392822653E-1,-5.982056633E-2,9.942776680E0,9.945835441E0
1.294955781E0,2.321037948E-1,-7.657032460E-2,9.926026344E0,9.929034906E0
1.297320728E0,2.057827413E-1,-9.092725813E-2,9.926026344E0,9.928575592E0
1.299685676E0,2.201396823E-1,-6.460621208E-2,9.945169449E0,9.947815379E0
1.302050624E0,2.081755698E-1,-7.417750359E-2,9.952347755E0,9.954801114E0
1.304415572E0,2.081755698E-1,-7.178468257E-2,9.940383911E0,9.942822658E0
1.306780520E0,2.129612118E-1,-7.178468257E-2,9.933204651E0,9.935746583E0
1.309145468E0,2.225325108E-1,-6.939185411E-2,9.933204651E0,9.935939341E0
1.311510416E0,2.273181528E-1,-5.982056633E-2,9.940383911E0,9.943162693E0
1.313875364E0,2.297109663E-1,-4.546362907E-2,9.930811882E0,9.933572303E0
1.316240312E0,2.153540403E-1,-5.264209956E-2,9.933204651E0,9.935678295E0
1.318605260E0,2.129612118E-1,-8.135596663E-2,9.937990189E0,9.940604622E0
1.320970208E0,2.153540403E-1,-8.135596663E-2,9.942776680E0,9.945441381E0
1.323335156E0,2.033899277E-1,-6.460621208E-2,9.933204651E0,9.935496770E0
1.325700103E0,2.297109663E-1,-5.503492057E-2,9.945169449E0,9.947974233E0
1.328065051E0,2.153540403E-1,-7.657032460E-2,9.952347755E0,9.954971935E0
1.330429999E0,2.201396823E-1,-7.657032460E-2,9.949954987E0,9.952684499E0
1.332794947E0,2.105683982E-1,-8.853443712E-2,9.945169449E0,9.947792356E0
1.335159895E0,2.225325108E-1,-9.332008660E-2,9.933204651E0,9.936135264E0
1.337524843E0,2.105683982E-1,-9.810572863E-2,9.933204651E0,9.935920613E0
1.339889791E0,2.009970993E-1,-8.853443712E-2,9.930811882E0,9.933240298E0
1.342254739E0,2.081755698E-1,-6.699903309E-2,9.935597420E0,9.938003926E0
1.344619687E0,2.129612118E-1,-9.332008660E-2,9.930811882E0,9.933533397E0
1.346984687E0,2.297109663E-1,-7.417750359E-2,9.940383911E0,9.943314424E0
1.349349635E0,2.225325108E-1,-8.135596663E-2,9.935597420E0,9.938422189E0
1.351714531E0,2.105683982E-1,-9.092725813E-2,9.945169449E0,9.947813940E0
1.354079478E0,1.842473447E-1,-9.092725813E-2,9.933204651E0,9.935329360E0
1.356444478E0,2.105683982E-1,-7.896314561E-2,9.933204651E0,9.935750040E0
1.358809426E0,2.129612118E-1,-7.178468257E-2,9.945169449E0,9.947708323E0
1.361174322E0,2.177468538E-1,-8.374879509E-2,9.937990189E0,9.940728170E0
1.363539322E0,2.129612118E-1,-7.417750359E-2,9.940383911E0,9.942941571E0
1.365904270E0,2.177468538E-1,-6.699903309E-2,9.947562218E0,9.950170684E0
1.368269218E0,2.129612118E-1,-7.896314561E-2,9.945169449E0,9.947762714E0
1.370634166E0,2.129612118E-1,-6.221338734E-2,9.940383911E0,9.942859512E0
1.372999114E0,2.153540403E-1,-6.460621208E-2,9.930811882E0,9.933356732E0
1.375364062E0,2.249253243E-1,-8.853443712E-2,9.949954987E0,9.952890735E0
1.377729010E0,2.273181528E-1,-8.374879509E-2,9.933204651E0,9.936158314E0
1.380093958E0,2.105683982E-1,-6.939185411E-2,9.928419113E0,9.930894238E0
1.382458906E0,2.153540403E-1,-6.699903309E-2,9.930811882E0,9.933372583E0
1.384823853E0,2.129612118E-1,-6.221338734E-2,9.926026344E0,9.928505526E0
1.387188801E0,2.105683982E-1,-5.742774159E-2,9.930811882E0,9.933210037E0
1.389553749E0,2.009970993E-1,-7.417750359E-2,9.949954987E0,9.952261370E0
1.391918697E0,2.033899277E-1,-8.135596663E-2,9.945169449E0,9.947581697E0
1.394283645E0,2.081755698E-1,-8.614161611E-2,9.947562218E0,9.950113141E0
1.396648593E0,2.153540403E-1,-8.374879509E-2,9.947562218E0,9.950245489E0
1.399013541E0,2.033899277E-1,-7.896314561E-2,9.940383911E0,9.942778029E0
1.401378489E0,2.201396823E-1,-8.374879509E-2,9.930811882E0,9.933604581E0
1.403743437E0,2.081755698E-1,-6.939185411E-2,9.930811882E0,9.933235975E0
1.406108385E0,1.962114573E-1,-6.939185411E-2,9.933204651E0,9.935384683E0
1.408473333E0,1.962114573E-1,-7.896314561E-2,9.930811882E0,9.933063916E0
1.410838281E0,2.009970993E-1,-6.460621208E-2,9.940383911E0,9.942625714E0
1.413203228E0,1.986042857E-1,-6.939185411E-2,9.940383911E0,9.942609878E0
1.415568176E0,2.105683982E-1,-7.896314561E-2,9.933204651E0,9.935750040E0
1.417933124E0,2.105683982E-1,-7.178468257E-2,9.930811882E0,9.933303415E0
1.420298072E0,2.225325108E-1,-8.374879509E-2,9.940383911E0,9.943227186E0
1.422663020E0,2.249253243E-1,-8.374879509E-2,9.930811882E0,9.933711789E0
1.425027968E0,2.105683982E-1,-8.614161611E-2,9.930811882E0,9.933417542E0
1.427392916E0,2.081755698E-1,-8.614161611E-2,9.940383911E0,9.942936676E0
1.429757864E0,2.057827413E-1,-7.178468257E-2,9.930811882E0,9.933203120E0
1.432122812E0,2.081755698E-1,-6.460621208E-2,9.942776680E0,9.945165616E0
1.434487760E0,2.225325108E-1,-6.460621208E-2,9.937990189E0,9.940691307E0
1.436852708E0,2.201396823E-1,-5.264209956E-2,9.926026344E0,9.928606733E0
1.439217656E0,2.057827413E-1,-6.221338734E-2,9.930811882E0,9.933138561E0
1.441582603E0,2.033899277E-1,-7.417750359E-2,9.935597420E0,9.937955819E0
1.443947551E0,2.201396823E-1,-6.699903309E-2,9.940383911E0,9.943046950E0
1.446312499E0,2.321037948E-1,-8.135596663E-2,9.942776680E0,9.945818170E0
1.448677447E0,2.273181528E-1,-7.896314561E-2,9.940383911E0,9.943296286E0
1.451042395E0,2.105683982E-1,-7.178468257E-2,9.945169449E0,9.947657385E0
1.453407343E0,2.129612118E-1,-6.699903309E-2,9.928419113E0,9.930928830E0
1.455772343E0,2.033899277E-1,-6.699903309E-2,9.926026344E0,9.928335979E0
1.458137291E0,2.105683982E-1,-6.939185411E-2,9.928419113E0,9.930894238E0
1.460502239E0,2.225325108E-1,-7.657032460E-2,9.940383911E0,9.943169315E0
1.462867187E0,2.177468538E-1,-8.374879509E-2,9.945169449E0,9.947905454E0
1.465232135E0,2.297109663E-1,-9.092725813E-2,9.937990189E0,9.941060501E0
1.467597083E0,2.273181528E-1,-8.135596663E-2,9.926026344E0,9.928962248E0
1.469962031E0,2.057827413E-1,-6.939185411E-2,9.937990189E0,9.940362707E0
1.472326978E0,2.057827413E-1,-6.939185411E-2,9.933204651E0,9.935578312E0
1.474691926E0,2.057827413E-1,-9.092725813E-2,9.942776680E0,9.945321634E0
1.477056874E0,2.129612118E-1,-7.657032460E-2,9.935597420E0,9.938174459E0
